koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
0,0,1,0,0.7645977559999999,3.7000000000000006e-06,-3.7000000000000006e-06,131.69552,0.004229999999999999,-0.004229999999999999,0.345,0.128,-0.345,1.119,0.149,-0.149,16.6,1.7,-1.7,0.72,0.12,-0.16,2708,12721.72,5872.32,-5342.8,12.0,1,6218,80,-80,4.066,0.174,-0.116,1.726,0.308,-0.377,291.2832,37.419601,11.215
0,0,1,1,1.33256944,1.29e-05,-1.29e-05,132.05501999999998,0.0069,-0.0069,0.456,0.006,-0.456,3.89,0.258,-0.258,20.6,1.4,-1.4,0.46,0.08,-0.06,1624,1636.72,898.42,-512.7,18.8,1,5655,137,-154,4.431,0.08800000000000001,-0.132,0.998,0.18600000000000005,-0.124,295.13477,46.76965,12.496
0,0,0,0,33.0063185,0.000149,-0.000149,145.38821000000004,0.00392,-0.00392,0.39,0.063,-0.39,7.1179999999999986,0.12,-0.12,278.1,7.6,-7.6,3.13,0.45,-0.76,778,86.38,35.64,-40.42,38.2,2,5968,120,-108,3.972,0.21,-0.084,1.857,0.264,-0.452,286.58316,39.077202,13.42
0,0,0,0,34.4359387,9.57e-05,-9.57e-05,193.038,0.00196,-0.00196,0.017,0.388,-0.017,5.82,0.0692,-0.0692,424.5,9.3,-9.3,2.78,0.48,-0.48,652,42.68,20.42,-15.99,52.6,1,5929,107,-131,4.243,0.13699999999999998,-0.125,1.3630000000000002,0.236,-0.236,298.26895,48.91674,12.674
1,0,0,0,438.98396,0.020880000000000003,-0.020880000000000003,487.8174,0.0305,-0.0305,0.546,0.4179,-0.3273,9.62,1.3,-1.3,745.2,80.4,-80.4,32.58,1.07,-10.99,599,30.43,3.5,-19.19,14.0,1,5053,56,-214,2.77,0.03,-0.029,11.706,0.385,-3.95,298.19696,41.650452,12.356
0,1,0,0,15.03946452,1.97e-06,-1.97e-06,144.137252,0.000107,-0.000107,0.998,0.203,-0.002,5.3979599999999985,0.0074,-0.0074,66877.0,66.5,-66.5,51.71,16.86,-7.85,877,139.95,131.94,-50.94,1133.5,1,6410,162,-194,4.329,0.105,-0.195,1.178,0.384,-0.179,294.7312,40.15049000000001,13.623
0,0,0,0,125.602323,0.001114,-0.001114,215.4336,0.00629,-0.00629,0.065,0.4,-0.065,7.105,0.206,-0.206,925.7,41.1,-41.1,2.89,0.81,-0.35,360,3.95,3.25,-1.24,23.3,2,5774,156,-173,4.447,0.081,-0.189,0.958,0.268,-0.115,292.49963,46.324409,15.378
0,0,0,0,394.6249514,0.0008171,-0.0008171,177.84534,0.00154,-0.00154,0.336,0.092,-0.229,24.108,0.107,-0.107,2013.3,10.1,-10.1,7.79,1.27,-1.9,325,2.65,1.2,-1.26,234.6,1,5910,107,-119,4.03,0.196,-0.084,1.727,0.281,-0.422,290.85178,48.52133900000001,12.849
1,0,0,0,575.95408,0.014480000000000003,-0.014480000000000003,188.4547,0.0169,-0.0169,0.0868,0.3788,-0.0867,8.618,0.73,-0.73,1210.0,132.0,-132.0,2.92,1.07,-0.27,194,0.33,0.38,-0.08,11.4,1,5398,174,-144,4.508,0.055,-0.238,0.8540000000000001,0.314,-0.078,287.4462,45.794739,15.843
0,0,0,0,38.168652,0.001068,-0.001068,144.4713,0.0257,-0.0257,0.0283,0.444,-0.0282,5.086,0.954,-0.954,90.6,12.6,-12.6,1.4,0.67,-0.39,696,55.36,80.02,-29.95,8.3,1,6164,165,-191,4.117,0.259,-0.239,1.465,0.708,-0.408,290.75626,37.089809,13.195
0,0,0,0,16.87725775,4.13e-05,-4.13e-05,138.64907,0.00212,-0.00212,0.516,0.033,-0.429,3.7917,0.0667,-0.0667,818.4,21.6,-21.6,2.54,0.29,-0.15,642,40.09,13.57,-7.45,43.1,1,5497,109,-109,4.512,0.042,-0.091,0.872,0.098,-0.053,282.03549,43.63127100000001,14.101
0,1,1,1,2.248063246,4.22e-06,-4.22e-06,132.75441,0.00177,-0.00177,1.225,0.964,-0.161,5.1297,0.0709,-0.0709,631.7,8.4,-8.4,30.38,10.35,-3.44,1566,1421.38,1383.44,-441.85,87.9,1,6325,149,-205,4.409,0.056,-0.21,1.112,0.379,-0.126,294.77063,39.751202,14.434
1,0,1,0,0.981399749,1.88e-06,-1.88e-06,132.12493,0.00144,-0.00144,0.408,0.047,-0.408,0.5051,0.0702,-0.0702,158.3,10.8,-10.8,1.21,0.35,-0.12,1820,2602.14,2228.1,-746.04,16.2,1,6038,163,-199,4.524,0.048,-0.204,0.898,0.262,-0.087,290.3602,44.273361,14.652
0,0,1,0,1.08749101,1.73e-06,-1.73e-06,131.77034,0.00137,-0.00137,0.979,0.067,-0.727,1.6192,0.0909,-0.0909,126.4,4.6,-4.6,4.91,0.91,-1.97,3081,21388.7,13064.35,-14644.54,33.5,1,5988,208,-187,3.594,0.36,-0.12,3.204,0.594,-1.287,297.85938,40.326939,13.214
1,0,0,0,322.221973,0.008706,-0.008706,217.0496,0.0206,-0.0206,0.2141,0.2287,-0.2138,7.5310000000000015,0.747,-0.747,465.6,64.2,-64.2,2.18,0.88,-0.24,277,1.4,1.68,-0.43,8.9,1,6026,164,-200,4.437,0.064,-0.282,1.006,0.408,-0.109,298.30725,48.48246,14.718
0,0,0,0,5.77451117,5.81e-05,-5.81e-05,134.51434,0.00818,-0.00818,0.348,0.114,-0.348,3.752,0.262,-0.262,156.3,15.7,-15.7,1.87,0.31,-0.37,1232,544.74,230.38,-211.98,11.2,2,5821,78,-78,4.127,0.182,-0.098,1.492,0.241,-0.294,294.01529,42.824371,15.589
0,0,1,0,0.7345737659999999,4.77e-06,-4.77e-06,131.59872,0.00544,-0.00544,0.044,0.42,-0.044,1.295,0.172,-0.172,68.4,7.8,-7.8,0.86,0.27,-0.17,2061,4270.04,3925.29,-1844.04,11.4,1,5602,169,-152,4.325,0.2,-0.2,1.051,0.321,-0.214,300.94925,45.24795200000001,14.617
0,1,0,0,5.40346248,1.6e-07,-1.6e-07,133.7451943,2.48e-05,-2.48e-05,0.521,0.174,-0.177,7.6494,0.0239,-0.0239,261350.0,0.0,0.0,108.46,25.92,-48.05,1559,1398.38,1022.56,-1020.19,2851.3,1,6350,194,-214,3.921,0.413,-0.138,1.984,0.474,-0.879,300.20993,45.003059,13.615
1,0,0,0,613.82905,0.0326,-0.0326,263.471,0.0319,-0.0319,0.2616,0.1669,-0.2616,18.18,1.4,-1.4,148.2,16.5,-16.5,2.85,1.25,-1.41,307,2.1,2.78,-1.62,10.2,1,5636,173,-148,3.809,0.459,-0.224,2.357,1.027,-1.168,294.08139,43.824032,13.015999999999998
0,0,0,0,13.11896244,6.04e-06,-6.04e-06,261.539434,0.00032900000000000003,-0.00032900000000000003,0.042,0.271,-0.042,4.3045,0.0122,-0.0122,372.2,1.5,-1.5,8.25,0.45,-2.5,1768,2310.43,419.83,-1290.11,267.4,1,7221,114,-171,3.488,0.272,-0.048,4.24,0.227,-1.284,282.00031,48.54222100000001,9.275
0,1,0,0,7.304451735,3.91e-07,-3.91e-07,135.02527680000003,4.33e-05,-4.33e-05,1.013,0.109,-0.104,4.09326,0.0034700000000000004,-0.0034700000000000004,143630.0,40.8,-40.8,59.02,18.36,-5.77,931,177.19,167.69,-52.13,2096.8,1,6024,190,-211,4.523,0.05,-0.212,0.9,0.28,-0.08800000000000001,293.8439,39.87542,14.989
0,0,0,0,86.74908070000002,0.0005499,-0.0005499,170.29281,0.00472,-0.00472,0.003,0.406,-0.003,9.179,0.135,-0.135,547.1,17.3,-17.3,2.23,0.31,-0.22,398,5.94,2.35,-1.45,35.7,1,5579,111,-100,4.419,0.1,-0.1,0.97,0.132,-0.096,292.77399,37.797691,13.82
0,0,1,0,17.660465300000006,0.0002397,-0.0002397,137.3914,0.012,-0.012,0.6890000000000001,0.285,-0.484,2.837,0.363,-0.363,309.2,34.6,-34.6,1.76,0.5,-0.17,690,53.57,44.74,-15.13,11.3,1,5910,158,-193,4.505,0.048,-0.192,0.94,0.268,-0.08900000000000001,293.05508,47.60673900000001,15.768
0,0,0,0,1.242639742,5.78e-06,-5.78e-06,131.88125,0.00406,-0.00406,0.152,0.313,-0.152,1.763,0.112,-0.112,159.3,12.2,-12.2,1.02,0.21,-0.09,1487,1159.26,699.26,-311.57,16.1,1,5520,149,-182,4.572,0.034,-0.14400000000000002,0.818,0.16399999999999998,-0.07,298.4464700000001,40.624882,15.33
0,1,0,1,1.10656965,1.42e-05,-1.42e-05,132.3665,0.014,-0.014,0.263,0.194,-0.263,1.669,0.268,-0.268,86.4,14.1,-14.1,1.09,0.38,-0.12,1988,3696.18,3731.37,-1195.52,8.4,1,6237,170,-227,4.387,0.07,-0.224,1.165,0.4,-0.133,293.0849,42.150551,14.582
0,0,0,0,165.3447044,0.000301,-0.000301,174.29621,0.00148,-0.00148,0.917,0.112,-0.053,3.09,0.14400000000000002,-0.14400000000000002,4899.0,172.0,-172.0,6.98,1.53,-0.82,301,1.93,1.34,-0.62,48.0,1,5594,186,-186,4.52,0.077,-0.14300000000000002,0.812,0.17800000000000002,-0.096,288.17789,47.36668,15.548
0,1,0,0,2.685223546,1.34e-06,-1.34e-06,133.731821,0.00041,-0.00041,1.28,0.18600000000000005,-0.18,4.0632,0.0228,-0.0228,5494.6,27.6,-27.6,28.98,5.52,-1.98,1111,360.92,220.28,-82.73,238.7,1,5552,180,-163,4.62,0.038,-0.12,0.7190000000000001,0.13699999999999998,-0.049,294.83679,40.265598,15.828
1,0,0,0,0.562498925,3.85e-07,-3.85e-07,131.750623,0.000543,-0.000543,0.971,0.06,-0.688,0.6743,0.0301,-0.0301,420.1,14.1,-14.1,2.88,0.76,-0.41,2129,4880.5,3802.68,-1663.85,44.1,1,5638,152,-152,4.437,0.116,-0.174,0.933,0.247,-0.133,285.95874,44.254719,14.792
0,0,1,1,6.0990118,2.05e-05,-2.05e-05,135.52357,0.00302,-0.00302,0.688,0.242,-0.4270000000000001,3.6112,0.0957,-0.0957,227.5,6.9,-6.9,3.16,0.72,-1.57,1374,842.53,591.02,-650.6,39.3,1,5743,174,-156,3.881,0.517,-0.138,1.971,0.451,-0.977,296.71735,44.579659,13.951
0,0,0,0,14.461834,0.0003602,-0.0003602,137.2566,0.0222,-0.0222,0.065,0.403,-0.065,7.1560000000000015,0.626,-0.626,80.2,11.2,-11.2,1.05,0.18,-0.21,785,89.86,39.81,-35.48,9.0,1,5457,81,-65,4.239,0.18600000000000005,-0.124,1.196,0.199,-0.243,294.29364,46.629501,14.75
0,0,0,0,164.50743899999995,0.004520000000000001,-0.004520000000000001,212.7605,0.0209,-0.0209,0.3819,0.0915,-0.3818,11.428,0.623,-0.623,433.8,45.1,-45.1,2.15,0.77,-0.31,346,3.39,3.63,-1.19,11.7,1,5866,169,-175,4.382,0.114,-0.246,1.02,0.368,-0.146,296.4088700000001,50.585171,15.025
1,0,0,0,1.7609276000000005,1.6e-05,-1.6e-05,132.30263,0.00901,-0.00901,0.29,0.194,-0.29,5.189,0.211,-0.211,57.3,2.6,-2.6,1.53,0.53,-0.27,2860,15818.72,16464.82,-6996.05,26.1,1,8784,246,-422,4.1560000000000015,0.098,-0.182,1.967,0.6920000000000001,-0.34600000000000003,296.23389,39.56008900000001,13.505
0,0,0,0,8.25980352,4.69e-05,-4.69e-05,137.47021,0.00485,-0.00485,0.161,0.302,-0.161,2.928,0.13,-0.13,298.4,18.0,-18.0,1.35,0.04,-0.1,714,61.43,8.65,-11.93,18.3,2,4891,78,-87,4.516,0.067,-0.018000000000000002,0.805,0.028,-0.056,288.44739,44.801682,15.261
1,0,0,0,480.03759,0.03725,-0.03725,318.4745,0.0377,-0.0377,0.2596,0.1759,-0.2596,16.25,1.8,-1.8,717.4,91.3,-91.3,1.14,0.16,-0.13,109,0.03,0.02,-0.01,9.0,1,3622,59,-50,4.8260000000000005,0.06,-0.06,0.43,0.06,-0.05,287.0843799999999,41.95406,15.644
1,0,0,0,0.936751792,7.66e-06,-7.66e-06,132.2026,0.00733,-0.00733,0.991,0.036000000000000004,-0.758,5.658,0.5760000000000001,-0.5760000000000001,26.4,1.5,-1.5,2.07,0.35,-0.81,3814,50168.18,26262.91,-34574.79,23.0,1,7843,218,-327,3.829,0.315,-0.105,2.909,0.49,-1.143,293.71811,41.430939,13.205
0,0,0,0,4.24263096,2.6600000000000006e-05,-2.6600000000000006e-05,135.0304,0.00505,-0.00505,0.201,0.255,-0.201,2.582,0.14300000000000002,-0.14300000000000002,187.6,13.6,-13.6,1.1,0.06,-0.06,926,174.24,30.78,-28.95,15.9,1,5072,81,-81,4.521,0.054000000000000006,-0.036000000000000004,0.825,0.042,-0.047,291.9191600000001,39.02227,14.955
0,0,0,0,0.962864171,2.11e-06,-2.11e-06,132.12548,0.00181,-0.00181,0.736,0.019,-0.532,1.6802,0.0562,-0.0562,303.5,11.3,-11.3,1.52,0.36,-0.15,1666,1828.67,1338.03,-519.18,31.6,1,5704,169,-186,4.575,0.04,-0.16,0.804,0.194,-0.077,293.20453,45.435398,15.81
0,0,0,0,2.168451063,2.81e-06,-2.81e-06,132.14106999999998,0.00106,-0.00106,0.207,0.256,-0.207,1.4580000000000002,0.0366,-0.0366,466.9,12.3,-12.3,2.41,0.8,-0.34,1558,1389.18,1391.38,-513.74,45.5,1,6153,193,-236,4.382,0.087,-0.217,1.109,0.366,-0.157,288.74994,48.277168,15.140999999999998
0,0,1,0,8.27923132,7.25e-05,-7.25e-05,133.81711,0.0075099999999999984,-0.0075099999999999984,0.187,0.265,-0.187,2.355,0.204,-0.204,164.9,17.6,-17.6,1.08,0.28,-0.09,815,104.49,80.32,-26.45,10.9,1,5631,152,-169,4.557,0.032,-0.168,0.847,0.221,-0.069,291.42236,41.978939,15.197
0,1,0,0,1.930451347,3.520000000000001e-07,-3.520000000000001e-07,131.770748,0.00014,-0.00014,1.121,0.102,-0.08,3.87956,0.0081,-0.0081,53075.0,96.1,-96.1,58.77,19.92,-6.64,1623,1637.68,1684.78,-557.25,602.3,1,6154,193,-265,4.399,0.07,-0.21,1.168,0.396,-0.132,296.69858,47.137741,13.017
1,0,0,0,396.349253,0.0073209999999999985,-0.0073209999999999985,272.6416,0.0142,-0.0142,0.0384,0.5094,-0.0383,2.685,0.604,-0.604,413.1,99.6,-99.6,2.39,1.3,-0.27,293,1.73,2.89,-0.55,5.7,1,6495,188,-233,4.379,0.064,-0.309,1.168,0.634,-0.133,289.33835,40.62534,14.795
0,0,0,0,294.055263,0.007495,-0.007495,421.853,0.0149,-0.0149,0.0617,0.3971,-0.0617,14.32,0.377,-0.377,770.0,39.7,-39.7,2.8,1.29,-0.26,288,1.64,2.21,-0.47,21.1,2,6108,152,-200,4.453,0.049,-0.308,1.011,0.465,-0.095,286.24982,48.06094,14.827
0,0,0,1,2.521265,0.001108,-0.001108,132.84799999999998,0.385,-0.385,0.463,0.07,-0.463,2.69,8.1,-8.1,36.5,15.1,-15.1,1.16,0.27,-0.39,2049,4175.66,2896.7,-2514.7,5.9,1,6306,189,-142,3.828,0.315,-0.135,1.874,0.425,-0.637,286.70947,50.165909,12.227
0,0,1,1,1.33257715,2.01e-05,-2.01e-05,132.0367,0.0136,-0.0136,0.326,0.145,-0.326,5.158,0.364,-0.364,27.1,2.2,-2.2,0.44,0.12,-0.04,1553,1378.01,1111.25,-365.05,15.5,1,5852,140,-158,4.559,0.036000000000000004,-0.204,0.8370000000000001,0.236,-0.079,294.85934,46.635689,13.454
0,0,1,1,1.50179931,1.36e-05,-1.36e-05,131.55611000000002,0.007490000000000002,-0.007490000000000002,0.256,0.203,-0.256,3.275,0.421,-0.421,100.1,6.8,-6.8,0.72,0.1,-0.05,1229,540.71,297.79,-155.95,19.1,1,5024,227,-227,4.613,0.028,-0.083,0.736,0.103,-0.055,295.2175299999999,39.933128,14.762
0,0,1,1,4.29258258,3.68e-05,-3.68e-05,131.77675,0.00725,-0.00725,0.339,0.113,-0.339,3.069,0.17,-0.17,369.6,26.6,-26.6,1.87,0.56,-0.18,1161,428.77,389.18,-135.49,16.1,1,6137,191,-255,4.487,0.05,-0.2,0.963,0.28800000000000003,-0.096,289.91635,43.507671,15.888
0,0,0,0,3.29276797,1.19e-05,-1.19e-05,133.00741000000002,0.00312,-0.00312,0.6629999999999999,0.257,-0.448,4.8069,0.0819,-0.0819,80.7,2.2,-2.2,1.39,0.22,-0.32,1458,1068.95,477.55,-485.94,40.8,2,5683,115,-104,4.1080000000000005,0.195,-0.09,1.472,0.229,-0.344,290.06049,47.16396,12.727
0,0,0,0,9.11500269,5.08e-05,-5.08e-05,133.97523,0.00469,-0.00469,0.675,0.009000000000000001,-0.519,4.558,0.121,-0.121,268.3,14.1,-14.1,1.78,0.56,-0.23,906,159.34,145.26,-54.55,21.7,1,5962,160,-195,4.431,0.07,-0.21,1.028,0.32,-0.13699999999999998,289.38351,41.392689,14.63
0,0,0,0,426.942225,0.007556,-0.007556,485.38171,0.008190000000000001,-0.008190000000000001,0.2981,0.1556,-0.2981,3.965,0.423,-0.423,1209.0,152.0,-152.0,2.32,0.33,-0.18,187,0.29,0.14,-0.07,11.8,1,5126,152,-139,4.623,0.042,-0.071,0.669,0.097,-0.052000000000000005,288.7898600000001,45.727459,15.218
0,0,0,0,26.0203329,0.0001869,-0.0001869,154.5286,0.00624,-0.00624,0.7040000000000001,0.054000000000000006,-0.494,4.965,0.147,-0.147,1164.4,55.7,-55.7,4.53,0.71,-0.87,675,49.09,20.71,-18.78,23.7,1,5624,84,-75,4.218,0.188,-0.101,1.244,0.196,-0.24,290.4745200000001,37.766602,15.889
1,0,0,0,6.63449721,2.59e-05,-2.59e-05,134.16545,0.0032700000000000003,-0.0032700000000000003,1.246,0.525,-0.083,22.982,0.192,-0.192,919.1,6.9,-6.9,85.25,13.65,-34.1,1719,2067.13,1031.16,-1401.08,160.1,1,6487,177,-177,3.696,0.328,-0.08199999999999999,2.817,0.451,-1.127,295.73996,38.862282,12.842
0,0,0,1,4.74254518,1.7100000000000002e-05,-1.7100000000000002e-05,133.13916,0.00306,-0.00306,0.051,0.397,-0.05,1.023,0.115,-0.115,305.7,33.8,-33.8,1.77,0.5,-0.2,1118,369.34,310.58,-117.36,13.2,1,6046,169,-211,4.478,0.048,-0.192,1.007,0.28600000000000003,-0.114,286.50739,41.922131,14.413
0,0,1,0,1.806631432,8.09e-06,-8.09e-06,132.23663,0.00393,-0.00393,0.536,0.022,-0.458,1.102,0.135,-0.135,217.5,25.8,-25.8,1.05,0.07,-0.09,1059,297.98,81.92,-77.49,10.4,1,4606,138,-138,4.591,0.052000000000000005,-0.028,0.6990000000000001,0.045,-0.06,291.0622600000001,38.787151,15.278
0,0,0,0,45.126216,0.0004995,-0.0004995,165.42066,0.00907,-0.00907,0.49,0.017,-0.456,6.6560000000000015,0.266,-0.266,373.1,25.1,-25.1,2.32,0.76,-0.25,604,31.54,30.18,-9.87,17.1,1,6499,174,-232,4.378,0.067,-0.202,1.169,0.382,-0.127,297.37509,46.662209,14.689
0,0,0,0,3.72020708,1.76e-05,-1.76e-05,133.41683999999998,0.00371,-0.00371,0.341,0.104,-0.341,1.892,0.118,-0.118,156.9,12.2,-12.2,0.99,0.09,-0.11,954,195.7,69.88,-57.88,15.0,1,5017,151,-151,4.516,0.08800000000000001,-0.08800000000000001,0.797,0.078,-0.086,298.46579,48.55941,14.293
0,0,0,0,35.6757453,0.0003529,-0.0003529,145.00717,0.0072099999999999985,-0.0072099999999999985,0.61,0.31,-0.39,7.381,0.234,-0.234,471.2,25.7,-25.7,3.02,0.51,-0.51,671,47.96,23.0,-17.42,18.5,2,6157,123,-123,4.224,0.149,-0.108,1.33,0.225,-0.225,292.47971,38.514919,15.319
0,0,0,0,9.76734503,3.05e-05,-3.05e-05,186.57718,0.00239,-0.00239,0.9,0.023,-0.633,1.6585,0.0777,-0.0777,569.1,31.7,-31.7,2.67,0.33,-0.18,791,92.46,30.75,-16.68,21.1,3,5527,74,-83,4.484,0.04,-0.112,0.927,0.115,-0.062,287.24268,42.301369,15.604
0,0,0,0,3.341799486,4.95e-06,-4.95e-06,141.35472,0.00123,-0.00123,0.426,0.453,-0.271,2.9254,0.0349,-0.0349,178.2,4.0,-4.0,1.67,0.29,-0.26,1356,798.41,370.35,-279.35,48.8,2,5873,93,-129,4.293,0.12,-0.12,1.235,0.213,-0.194,291.6531700000001,44.688271,13.492
0,0,0,0,2.131945045,6.45e-06,-6.45e-06,133.65547,0.00268,-0.00268,0.209,0.237,-0.209,1.8061,0.0699,-0.0699,269.4,13.4,-13.4,1.66,0.5,-0.17,1418,955.16,848.6,-293.98,22.9,1,5845,162,-223,4.4689999999999985,0.05,-0.2,1.013,0.305,-0.102,290.17618,46.698341,15.545
0,1,0,0,48.11881255,3.44e-06,-3.44e-06,170.83961019999995,5.81e-05,-5.81e-05,1.079,0.02,-0.024,5.27958,0.0029100000000000003,-0.0029100000000000003,69851.0,37.4,-37.4,45.18,13.93,-4.67,490,13.6,12.3,-3.92,2145.1,1,6003,162,-180,4.5360000000000005,0.05,-0.213,0.872,0.269,-0.09,295.71225,45.589771,14.474
1,0,0,0,29.12436474,4.56e-05,-4.56e-05,142.16154,0.00108,-0.00108,1.181,66.79,-0.129,3.4209,0.0549,-0.0549,6496.0,126.0,-126.0,15.25,0.99,-1.46,356,3.81,0.99,-1.09,63.4,2,4457,121,-148,4.767,0.063,-0.027000000000000003,0.481,0.031,-0.046,297.39066,47.255711,15.187
1,0,0,0,370.46262,0.01502,-0.01502,261.4078,0.0256,-0.0256,0.2421,0.1945,-0.2421,9.541,0.816,-0.816,347.9,42.0,-42.0,2.03,1.1,-0.21,284,1.53,2.47,-0.44,12.1,1,6295,155,-199,4.401,0.066,-0.322,1.08,0.581,-0.111,290.3982200000001,44.17038,13.84
0,1,0,0,280.16049560000005,0.0004368000000000001,-0.0004368000000000001,286.93817,0.00122,-0.00122,1.04,6.627000000000002,-0.175,2.8637,0.0673,-0.0673,12946.0,285.0,-285.0,19.25,3.54,-1.52,237,0.74,0.43,-0.18,54.5,1,5387,160,-160,4.581,0.03,-0.12,0.799,0.147,-0.063,288.02615,44.118858,15.884
0,1,0,0,2.17491508,3.9e-06,-3.9e-06,131.93954,0.00252,-0.00252,0.7190000000000001,0.011,-0.014,8.4418,0.013,-0.013,635410.0,544.0,-544.0,193.73,58.5,-47.84,2009,3847.36,3435.19,-2010.47,1572.0,1,6792,190,-286,4.143,0.18,-0.18,1.636,0.494,-0.404,297.78107,45.424278,14.281
0,0,1,0,5.00673576,1.53e-05,-1.53e-05,134.54238999999998,0.00255,-0.00255,0.599,0.31,-0.378,1.9398,0.0808,-0.0808,191.2,8.8,-8.8,2.0,0.57,-0.63,1324,726.94,630.28,-429.08,26.6,1,6116,191,-212,4.158,0.264,-0.17600000000000002,1.383,0.394,-0.433,298.96255,40.630661,13.518
0,0,0,0,22.2548897,0.0006853,-0.0006853,142.2563,0.0285,-0.0285,0.239,0.228,-0.239,13.454,0.917,-0.917,83.8,8.4,-8.4,2.16,0.74,-1.38,899,154.4,164.63,-136.21,11.8,1,5349,185,-148,3.76,0.727,-0.242,2.388,0.8190000000000001,-1.521,282.67258,43.788311,14.156
0,0,0,0,96.509214,0.001084,-0.001084,223.808,0.008440000000000001,-0.008440000000000001,3.6303,44.33,-2.479,0.589,0.229,-0.229,1528.0,389.0,-389.0,860.3,221.8,-274.2,787,90.63,71.08,-55.32,3.8,3,7343,224,-314,3.751,0.269,-0.133,2.955,0.762,-0.942,288.5929,41.307339,8.655
0,1,0,0,87.87826191,1.65e-05,-1.65e-05,194.105106,0.00014,-0.00014,0.585,0.006999999999999999,-0.008,12.8138,0.00856,-0.00856,339060.0,204.0,-204.0,110.85,23.43,-35.1,530,18.65,11.57,-10.7,1974.6,1,5784,145,-131,3.985,0.308,-0.11,1.642,0.34700000000000003,-0.52,291.64301,37.814259,12.744000000000002
1,0,0,1,0.947730124,3.44e-06,-3.44e-06,132.39338,0.00353,-0.00353,0.473,0.016,-0.453,1.1171,0.0897,-0.0897,152.5,10.8,-10.8,2.82,0.98,-0.8,3914,55681.21,57096.18,-32212.31,18.0,2,9464,262,-450,4.1160000000000005,0.157,-0.175,2.184,0.759,-0.621,290.7466100000001,39.91103,9.072
1,0,0,0,277.114286,0.003382,-0.003382,196.18868,0.007240000000000002,-0.007240000000000002,0.0288,0.4302,-0.0286,3.926,0.248,-0.248,567.1,56.4,-56.4,17.56,1.14,-4.41,605,31.66,6.53,-16.14,10.4,1,5117,80,-169,2.986,0.027000000000000003,-0.032,7.548999999999999,0.489,-1.897,293.2650799999999,48.426399,12.348
1,0,0,1,0.566801325,3.51e-06,-3.51e-06,131.82499,0.00446,-0.00446,0.77,0.16899999999999998,-0.516,4.176,0.166,-0.166,92.1,5.3,-5.3,1.07,0.33,-0.11,2383,7585.82,6968.44,-2333.04,26.4,1,6273,169,-225,4.454,0.054000000000000006,-0.202,1.021,0.32,-0.107,291.30963,42.61652,15.42
0,0,0,0,18.347081,0.002434,-0.002434,145.001,0.184,-0.184,0.1988,0.2532,-0.1987,2.825,0.157,-0.157,1126.6,95.1,-95.1,5.65,3.46,-2.33,855,126.14,254.32,-87.81,11.6,1,5465,205,-169,3.968,0.4270000000000001,-0.305,1.702,1.044,-0.703,299.9880100000001,43.917721,14.261
0,0,0,0,25.7457957,0.0003212,-0.0003212,135.94806,0.00863,-0.00863,0.6609999999999999,0.26,-0.433,7.073,0.205,-0.205,140.3,7.9,-7.9,1.73,0.31,-0.32,753,75.97,38.96,-29.48,19.3,2,6103,122,-134,4.202,0.149,-0.122,1.383,0.252,-0.252,281.56995,47.39868900000001,13.66
0,0,0,0,2.52443998,2.09e-05,-2.09e-05,133.77012,0.00716,-0.00716,0.232,0.221,-0.232,2.369,0.198,-0.198,45.8,5.0,-5.0,1.53,0.28,-0.53,2145,4998.98,2807.79,-3063.75,10.6,1,6461,176,-176,3.846,0.3,-0.1,2.225,0.41,-0.762,296.40149,42.651058,13.063
1,0,0,0,11.63785889,1.49e-06,-1.49e-06,136.885517,0.000107,-0.000107,0.473,0.004,-0.002,11.8851,0.00605,-0.00605,427950.0,196.0,-196.0,77.01,24.67,-8.81,895,151.54,143.16,-49.76,2637.0,1,6360,176,-242,4.433,0.067,-0.21600000000000005,1.058,0.339,-0.121,290.18271,41.21664000000001,15.385
0,0,0,0,0.487656278,8.459999999999998e-07,-8.459999999999998e-07,132.16692,0.00145,-0.00145,0.037000000000000005,0.429,-0.037000000000000005,1.0129,0.0521,-0.0521,109.8,5.5,-5.5,0.99,0.11,-0.06,2299,6647.8,2038.69,-1051.31,25.1,1,5957,71,-89,4.506,0.024,-0.09,0.937,0.109,-0.051,290.33719,38.205009,14.374
0,0,0,0,6.30922043,1.7199999999999998e-05,-1.7199999999999998e-05,133.99677,0.00231,-0.00231,0.118,0.338,-0.118,1.3251,0.0716,-0.0716,691.2,38.2,-38.2,1.37,0.1,-0.12,606,31.73,9.67,-8.46,22.5,1,4380,130,-143,4.71,0.059,-0.032,0.53,0.041,-0.045,287.82639,40.696602,15.906
